"Spcode","Species","Site","Plot","Block","Trt","Subplot","Year","max.cover"
197,"Pascopyrum_smithii","HYS",4,2,"int","D",2014,11
197,"Pascopyrum_smithii","CHY",19,7,"int","C",2016,4
197,"Pascopyrum_smithii","HYS",17,6,"con","B",2021,1
197,"Pascopyrum_smithii","HYS",7,3,"con","A",2012,29
197,"Pascopyrum_smithii","CHY",7,3,"int","B",2018,20
197,"Pascopyrum_smithii","CHY",14,5,"con","B",2018,9
197,"Pascopyrum_smithii","SGS",13,5,"con","D",2013,0
197,"Pascopyrum_smithii","HYS",26,9,"con","C",2013,48
197,"Pascopyrum_smithii","SGS",2,1,"chr","C",2019,0
197,"Pascopyrum_smithii","SGS",28,10,"int","B",2012,0
197,"Pascopyrum_smithii","SGS",28,10,"int","A",2012,0
197,"Pascopyrum_smithii","HYS",12,4,"chr","B",2013,45
197,"Pascopyrum_smithii","HYS",22,8,"con","D",2021,40
197,"Pascopyrum_smithii","CHY",30,10,"chr","B",2018,17
197,"Pascopyrum_smithii","HYS",30,10,"int","D",2014,17
197,"Pascopyrum_smithii","HYS",17,6,"con","B",2020,0
197,"Pascopyrum_smithii","CHY",27,9,"int","A",2015,12
197,"Pascopyrum_smithii","HYS",8,3,"chr","D",2017,4
197,"Pascopyrum_smithii","HYS",27,9,"chr","B",2017,19
197,"Pascopyrum_smithii","HYS",7,3,"con","A",2016,10
197,"Pascopyrum_smithii","HYS",3,1,"con","B",2014,3
197,"Pascopyrum_smithii","CHY",16,6,"int","B",2020,25
197,"Pascopyrum_smithii","HYS",2,1,"int","C",2017,33
197,"Pascopyrum_smithii","HYS",8,3,"chr","B",2015,16
197,"Pascopyrum_smithii","HYS",11,4,"int","C",2017,5
197,"Pascopyrum_smithii","HYS",11,4,"int","B",2013,60
197,"Pascopyrum_smithii","CHY",22,8,"chr","C",2016,30
197,"Pascopyrum_smithii","CHY",29,10,"con","C",2015,52
197,"Pascopyrum_smithii","SGS",10,4,"con","A",2014,0
197,"Pascopyrum_smithii","HYS",11,4,"int","D",2017,4
197,"Pascopyrum_smithii","HYS",8,3,"chr","C",2017,9
197,"Pascopyrum_smithii","CHY",28,10,"int","B",2016,33
197,"Pascopyrum_smithii","CHY",27,9,"int","C",2017,9
197,"Pascopyrum_smithii","HYS",13,5,"chr","D",2012,25
197,"Pascopyrum_smithii","HYS",29,10,"con","C",2014,10
197,"Pascopyrum_smithii","HYS",23,8,"chr","D",2013,85
197,"Pascopyrum_smithii","CHY",17,6,"chr","B",2013,3
197,"Pascopyrum_smithii","SGS",1,1,"con","A",2013,1
197,"Pascopyrum_smithii","KNZ",2,1,"chr","B",2019,2
197,"Pascopyrum_smithii","HYS",23,8,"chr","D",2014,5
197,"Pascopyrum_smithii","HYS",27,9,"chr","A",2016,55
197,"Pascopyrum_smithii","HYS",9,3,"int","B",2015,4
197,"Pascopyrum_smithii","CHY",20,7,"chr","C",2017,9
197,"Pascopyrum_smithii","CHY",12,4,"con","D",2021,3
197,"Pascopyrum_smithii","CHY",1,1,"int","A",2018,15
197,"Pascopyrum_smithii","CHY",23,8,"con","B",2013,4
197,"Pascopyrum_smithii","HYS",24,8,"int","D",2019,19
197,"Pascopyrum_smithii","HYS",29,10,"con","D",2019,5
197,"Pascopyrum_smithii","HYS",8,3,"chr","D",2021,0
197,"Pascopyrum_smithii","HYS",16,6,"int","D",2018,11
197,"Pascopyrum_smithii","CHY",26,9,"con","C",2012,24
197,"Pascopyrum_smithii","CHY",29,10,"con","C",2016,32
197,"Pascopyrum_smithii","SGS",23,8,"con","A",2012,2
197,"Pascopyrum_smithii","HYS",2,1,"int","C",2014,1
197,"Pascopyrum_smithii","HYS",2,1,"int","B",2012,43
197,"Pascopyrum_smithii","CHY",12,4,"con","A",2015,30
197,"Pascopyrum_smithii","CHY",27,9,"int","C",2020,7
197,"Pascopyrum_smithii","CHY",3,1,"con","C",2015,22
197,"Pascopyrum_smithii","CHY",18,6,"con","B",2017,8
197,"Pascopyrum_smithii","HYS",10,4,"con","C",2016,4
197,"Pascopyrum_smithii","SGS",14,5,"chr","D",2013,1
197,"Pascopyrum_smithii","HYS",13,5,"chr","A",2018,13
197,"Pascopyrum_smithii","CHY",25,9,"chr","B",2014,27
197,"Pascopyrum_smithii","CHY",9,3,"chr","C",2012,11
197,"Pascopyrum_smithii","CHY",18,6,"con","A",2021,27
197,"Pascopyrum_smithii","HYS",30,10,"int","B",2020,0
197,"Pascopyrum_smithii","HYS",17,6,"con","B",2019,0
197,"Pascopyrum_smithii","HYS",22,8,"con","D",2014,14
197,"Pascopyrum_smithii","CHY",7,3,"int","C",2017,22
197,"Pascopyrum_smithii","HYS",21,7,"chr","D",2013,50
197,"Pascopyrum_smithii","CHY",13,5,"int","C",2021,4
197,"Pascopyrum_smithii","CHY",18,6,"con","C",2014,12
197,"Pascopyrum_smithii","HYS",27,9,"chr","D",2012,57
197,"Pascopyrum_smithii","CHY",7,3,"int","D",2016,58
197,"Pascopyrum_smithii","CHY",17,6,"chr","B",2017,25
197,"Pascopyrum_smithii","HYS",1,1,"chr","C",2016,20
197,"Pascopyrum_smithii","CHY",24,8,"int","B",2016,40
197,"Pascopyrum_smithii","SGS",28,10,"int","D",2012,4
197,"Pascopyrum_smithii","HYS",21,7,"chr","D",2021,12
197,"Pascopyrum_smithii","CHY",27,9,"int","B",2017,15
197,"Pascopyrum_smithii","HYS",2,1,"int","B",2018,15
197,"Pascopyrum_smithii","HYS",18,6,"chr","D",2020,12
197,"Pascopyrum_smithii","HYS",1,1,"chr","D",2013,60
197,"Pascopyrum_smithii","HYS",1,1,"chr","C",2015,5
197,"Pascopyrum_smithii","CHY",5,2,"con","D",2019,2
197,"Pascopyrum_smithii","HYS",18,6,"chr","C",2019,32
197,"Pascopyrum_smithii","CHY",9,3,"chr","C",2021,40
197,"Pascopyrum_smithii","CHY",1,1,"int","A",2012,1
197,"Pascopyrum_smithii","HYS",3,1,"con","B",2021,1
197,"Pascopyrum_smithii","HYS",11,4,"int","B",2021,2
197,"Pascopyrum_smithii","HYS",18,6,"chr","B",2014,10
197,"Pascopyrum_smithii","CHY",5,2,"con","C",2021,4
197,"Pascopyrum_smithii","HYS",1,1,"chr","D",2016,15
197,"Pascopyrum_smithii","HYS",13,5,"chr","C",2012,40
197,"Pascopyrum_smithii","CHY",6,2,"int","B",2013,5
197,"Pascopyrum_smithii","HYS",9,3,"int","D",2015,7
197,"Pascopyrum_smithii","CHY",7,3,"int","D",2018,21
197,"Pascopyrum_smithii","CHY",3,1,"con","C",2019,3
197,"Pascopyrum_smithii","HYS",20,7,"con","B",2015,3
197,"Pascopyrum_smithii","HYS",9,3,"int","A",2012,31
197,"Pascopyrum_smithii","SGS",1,1,"con","B",2013,0
197,"Pascopyrum_smithii","CHY",29,10,"con","B",2020,18
197,"Pascopyrum_smithii","HYS",5,2,"chr","B",2019,1
197,"Pascopyrum_smithii","CHY",19,7,"int","A",2016,18
197,"Pascopyrum_smithii","CHY",3,1,"con","B",2021,3
197,"Pascopyrum_smithii","CHY",8,3,"con","B",2018,11
197,"Pascopyrum_smithii","CHY",27,9,"int","A",2012,25
197,"Pascopyrum_smithii","HYS",16,6,"int","B",2017,5
197,"Pascopyrum_smithii","HYS",18,6,"chr","B",2019,46
197,"Pascopyrum_smithii","CHY",27,9,"int","A",2013,16
197,"Pascopyrum_smithii","CHY",4,2,"chr","C",2017,28
197,"Pascopyrum_smithii","CHY",29,10,"con","A",2021,17
197,"Pascopyrum_smithii","CHY",2,1,"chr","C",2015,18
197,"Pascopyrum_smithii","HYS",23,8,"chr","A",2018,5
197,"Pascopyrum_smithii","HYS",15,5,"con","C",2019,50
197,"Pascopyrum_smithii","HYS",25,9,"int","A",2018,6
197,"Pascopyrum_smithii","SGS",10,4,"con","D",2014,1
197,"Pascopyrum_smithii","HYS",9,3,"int","A",2013,35
197,"Pascopyrum_smithii","CHY",7,3,"int","D",2019,26
197,"Pascopyrum_smithii","HYS",12,4,"chr","A",2018,4
197,"Pascopyrum_smithii","HYS",13,5,"chr","A",2021,27
197,"Pascopyrum_smithii","HYS",29,10,"con","A",2013,60
197,"Pascopyrum_smithii","CHY",12,4,"con","D",2013,6
197,"Pascopyrum_smithii","CHY",29,10,"con","A",2020,16
197,"Pascopyrum_smithii","HYS",30,10,"int","D",2019,19
197,"Pascopyrum_smithii","HYS",23,8,"chr","B",2020,17
197,"Pascopyrum_smithii","HYS",5,2,"chr","A",2016,25
197,"Pascopyrum_smithii","CHY",4,2,"chr","A",2015,31
197,"Pascopyrum_smithii","CHY",3,1,"con","D",2013,15
197,"Pascopyrum_smithii","HYS",8,3,"chr","D",2020,0
197,"Pascopyrum_smithii","CHY",27,9,"int","C",2018,9
197,"Pascopyrum_smithii","HYS",5,2,"chr","C",2013,25
197,"Pascopyrum_smithii","HYS",11,4,"int","C",2016,7
197,"Pascopyrum_smithii","CHY",21,7,"con","B",2012,24
197,"Pascopyrum_smithii","CHY",20,7,"chr","A",2019,10
197,"Pascopyrum_smithii","HYS",10,4,"con","C",2017,5
197,"Pascopyrum_smithii","HYS",25,9,"int","D",2014,5
197,"Pascopyrum_smithii","CHY",16,6,"int","B",2012,4
197,"Pascopyrum_smithii","CHY",19,7,"int","A",2015,16
197,"Pascopyrum_smithii","HYS",22,8,"con","B",2020,20
197,"Pascopyrum_smithii","HYS",27,9,"chr","D",2017,19
197,"Pascopyrum_smithii","CHY",8,3,"con","A",2015,17
197,"Pascopyrum_smithii","HYS",24,8,"int","A",2013,45
197,"Pascopyrum_smithii","HYS",10,4,"con","B",2021,0
197,"Pascopyrum_smithii","CHY",10,4,"chr","C",2015,18
197,"Pascopyrum_smithii","HYS",11,4,"int","B",2014,3
197,"Pascopyrum_smithii","HYS",9,3,"int","A",2021,1
197,"Pascopyrum_smithii","CHY",16,6,"int","C",2014,30
197,"Pascopyrum_smithii","CHY",10,4,"chr","A",2020,9
197,"Pascopyrum_smithii","CHY",12,4,"con","A",2014,17
197,"Pascopyrum_smithii","CHY",16,6,"int","B",2014,10
197,"Pascopyrum_smithii","SGS",20,7,"con","B",2012,0
197,"Pascopyrum_smithii","CHY",19,7,"int","B",2019,7
197,"Pascopyrum_smithii","CHY",18,6,"con","B",2020,6
197,"Pascopyrum_smithii","HYS",2,1,"int","A",2018,12
197,"Pascopyrum_smithii","CHY",15,5,"chr","C",2018,5
197,"Pascopyrum_smithii","HYS",15,5,"con","B",2019,79
197,"Pascopyrum_smithii","HYS",28,10,"chr","B",2019,14
197,"Pascopyrum_smithii","CHY",13,5,"int","C",2016,45
197,"Pascopyrum_smithii","HYS",19,7,"int","A",2018,7
197,"Pascopyrum_smithii","HYS",6,2,"con","D",2014,2
197,"Pascopyrum_smithii","HYS",20,7,"con","B",2020,1
197,"Pascopyrum_smithii","HYS",9,3,"int","A",2015,4
197,"Pascopyrum_smithii","CHY",17,6,"chr","C",2017,23
197,"Pascopyrum_smithii","HYS",3,1,"con","B",2019,5
197,"Pascopyrum_smithii","CHY",8,3,"con","C",2016,22
197,"Pascopyrum_smithii","HYS",22,8,"con","C",2014,2
197,"Pascopyrum_smithii","HYS",16,6,"int","A",2012,33
197,"Pascopyrum_smithii","CHY",4,2,"chr","A",2016,56
197,"Pascopyrum_smithii","CHY",28,10,"int","A",2019,16
197,"Pascopyrum_smithii","CHY",3,1,"con","A",2013,27
197,"Pascopyrum_smithii","CHY",23,8,"con","A",2015,20
197,"Pascopyrum_smithii","CHY",13,5,"int","D",2018,8
197,"Pascopyrum_smithii","HYS",9,3,"int","D",2013,30
197,"Pascopyrum_smithii","CHY",15,5,"chr","D",2016,16
197,"Pascopyrum_smithii","HYS",14,5,"int","B",2018,1
197,"Pascopyrum_smithii","CHY",2,1,"chr","A",2014,3
197,"Pascopyrum_smithii","CHY",9,3,"chr","B",2016,14
197,"Pascopyrum_smithii","CHY",25,9,"chr","A",2020,20
197,"Pascopyrum_smithii","HYS",18,6,"chr","B",2021,50
197,"Pascopyrum_smithii","CHY",10,4,"chr","D",2016,21
197,"Pascopyrum_smithii","CHY",28,10,"int","C",2014,24
197,"Pascopyrum_smithii","HYS",29,10,"con","C",2017,3
197,"Pascopyrum_smithii","CHY",18,6,"con","D",2018,12
197,"Pascopyrum_smithii","HYS",30,10,"int","D",2020,2
197,"Pascopyrum_smithii","HYS",24,8,"int","A",2012,21
197,"Pascopyrum_smithii","HYS",15,5,"con","D",2018,32
197,"Pascopyrum_smithii","HYS",19,7,"int","B",2018,6
197,"Pascopyrum_smithii","HYS",29,10,"con","D",2018,4
197,"Pascopyrum_smithii","CHY",23,8,"con","A",2021,5
197,"Pascopyrum_smithii","CHY",3,1,"con","A",2020,3
197,"Pascopyrum_smithii","CHY",21,7,"con","A",2019,1
197,"Pascopyrum_smithii","HYS",21,7,"chr","D",2017,20
197,"Pascopyrum_smithii","CHY",23,8,"con","D",2013,3
197,"Pascopyrum_smithii","CHY",24,8,"int","C",2014,25
197,"Pascopyrum_smithii","CHY",27,9,"int","D",2013,3
197,"Pascopyrum_smithii","CHY",16,6,"int","D",2014,33
197,"Pascopyrum_smithii","HYS",18,6,"chr","A",2020,25
197,"Pascopyrum_smithii","CHY",15,5,"chr","D",2020,1
197,"Pascopyrum_smithii","HYS",6,2,"con","C",2013,75
197,"Pascopyrum_smithii","HYS",14,5,"int","B",2021,35
197,"Pascopyrum_smithii","HYS",18,6,"chr","B",2016,65
197,"Pascopyrum_smithii","HYS",2,1,"int","C",2019,12
197,"Pascopyrum_smithii","CHY",21,7,"con","A",2021,4
197,"Pascopyrum_smithii","HYS",3,1,"con","D",2017,7
197,"Pascopyrum_smithii","CHY",9,3,"chr","B",2019,10
197,"Pascopyrum_smithii","HYS",18,6,"chr","B",2017,40
197,"Pascopyrum_smithii","CHY",23,8,"con","D",2016,27
197,"Pascopyrum_smithii","CHY",17,6,"chr","B",2018,8
197,"Pascopyrum_smithii","HYS",5,2,"chr","A",2019,0
197,"Pascopyrum_smithii","CHY",25,9,"chr","B",2018,10
197,"Pascopyrum_smithii","HYS",12,4,"chr","A",2013,45
197,"Pascopyrum_smithii","CHY",29,10,"con","D",2019,20
197,"Pascopyrum_smithii","HYS",24,8,"int","D",2013,40
197,"Pascopyrum_smithii","HYS",20,7,"con","C",2016,7
197,"Pascopyrum_smithii","SGS",19,7,"int","A",2012,0
197,"Pascopyrum_smithii","HYS",19,7,"int","C",2019,2
197,"Pascopyrum_smithii","SGS",20,7,"con","C",2012,1
197,"Pascopyrum_smithii","HYS",11,4,"int","C",2012,13
197,"Pascopyrum_smithii","CHY",8,3,"con","A",2013,9
197,"Pascopyrum_smithii","HYS",18,6,"chr","C",2021,28
197,"Pascopyrum_smithii","CHY",17,6,"chr","C",2016,30
197,"Pascopyrum_smithii","CHY",14,5,"con","A",2021,3
197,"Pascopyrum_smithii","HYS",9,3,"int","B",2012,22
197,"Pascopyrum_smithii","CHY",15,5,"chr","C",2013,3
197,"Pascopyrum_smithii","CHY",21,7,"con","B",2018,12
197,"Pascopyrum_smithii","CHY",1,1,"int","A",2017,11
197,"Pascopyrum_smithii","CHY",1,1,"int","A",2016,11
197,"Pascopyrum_smithii","CHY",23,8,"con","A",2017,17
197,"Pascopyrum_smithii","HYS",18,6,"chr","B",2013,90
197,"Pascopyrum_smithii","HYS",22,8,"con","D",2018,18
197,"Pascopyrum_smithii","CHY",30,10,"chr","B",2012,9
197,"Pascopyrum_smithii","HYS",2,1,"int","D",2018,7
197,"Pascopyrum_smithii","HYS",7,3,"con","A",2018,7
197,"Pascopyrum_smithii","HYS",25,9,"int","C",2020,7
197,"Pascopyrum_smithii","HYS",29,10,"con","A",2019,10
197,"Pascopyrum_smithii","CHY",10,4,"chr","D",2014,20
197,"Pascopyrum_smithii","HYS",14,5,"int","C",2015,3
197,"Pascopyrum_smithii","HYS",25,9,"int","D",2012,67
197,"Pascopyrum_smithii","CHY",15,5,"chr","B",2013,2
197,"Pascopyrum_smithii","HYS",12,4,"chr","B",2020,2
197,"Pascopyrum_smithii","CHY",1,1,"int","A",2019,20
197,"Pascopyrum_smithii","CHY",23,8,"con","C",2016,40
197,"Pascopyrum_smithii","CHY",8,3,"con","D",2021,26
197,"Pascopyrum_smithii","HYS",12,4,"chr","D",2020,0
197,"Pascopyrum_smithii","CHY",3,1,"con","A",2014,35
197,"Pascopyrum_smithii","HYS",26,9,"con","D",2013,60
197,"Pascopyrum_smithii","HYS",22,8,"con","C",2015,1
197,"Pascopyrum_smithii","CHY",29,10,"con","A",2013,17
197,"Pascopyrum_smithii","HYS",3,1,"con","A",2012,48
197,"Pascopyrum_smithii","HYS",13,5,"chr","A",2019,15
197,"Pascopyrum_smithii","HYS",16,6,"int","A",2020,10
197,"Pascopyrum_smithii","HYS",10,4,"con","D",2020,1
197,"Pascopyrum_smithii","HYS",18,6,"chr","D",2017,55
197,"Pascopyrum_smithii","HYS",11,4,"int","A",2018,10
197,"Pascopyrum_smithii","CHY",23,8,"con","D",2021,3
197,"Pascopyrum_smithii","CHY",12,4,"con","C",2015,23
197,"Pascopyrum_smithii","HYS",10,4,"con","A",2012,39
197,"Pascopyrum_smithii","HYS",11,4,"int","B",2019,5
197,"Pascopyrum_smithii","CHY",15,5,"chr","A",2020,1
197,"Pascopyrum_smithii","HYS",14,5,"int","B",2019,9
197,"Pascopyrum_smithii","HYS",21,7,"chr","D",2018,14
197,"Pascopyrum_smithii","HYS",30,10,"int","D",2017,10
197,"Pascopyrum_smithii","CHY",29,10,"con","C",2017,29
197,"Pascopyrum_smithii","CHY",13,5,"int","A",2020,1
197,"Pascopyrum_smithii","SGS",17,6,"int","C",2013,0
197,"Pascopyrum_smithii","HYS",12,4,"chr","A",2021,2
197,"Pascopyrum_smithii","CHY",7,3,"int","A",2020,40
197,"Pascopyrum_smithii","HYS",15,5,"con","A",2014,12
197,"Pascopyrum_smithii","HYS",3,1,"con","A",2019,4
197,"Pascopyrum_smithii","HYS",4,2,"int","A",2014,5
197,"Pascopyrum_smithii","CHY",8,3,"con","A",2016,22
197,"Pascopyrum_smithii","HYS",27,9,"chr","A",2017,17
197,"Pascopyrum_smithii","KNZ",8,3,"int","C",2020,1
197,"Pascopyrum_smithii","CHY",18,6,"con","B",2019,11
197,"Pascopyrum_smithii","HYS",8,3,"chr","C",2020,2
197,"Pascopyrum_smithii","HYS",30,10,"int","A",2015,21
197,"Pascopyrum_smithii","CHY",3,1,"con","A",2015,20
197,"Pascopyrum_smithii","CHY",8,3,"con","D",2020,15
197,"Pascopyrum_smithii","CHY",9,3,"chr","A",2021,23
197,"Pascopyrum_smithii","CHY",26,9,"con","C",2013,6
197,"Pascopyrum_smithii","CHY",24,8,"int","B",2017,42
197,"Pascopyrum_smithii","HYS",22,8,"con","C",2012,34
197,"Pascopyrum_smithii","HYS",28,10,"chr","C",2017,7
197,"Pascopyrum_smithii","HYS",14,5,"int","A",2018,9
197,"Pascopyrum_smithii","SGS",8,3,"con","A",2013,0
197,"Pascopyrum_smithii","CHY",8,3,"con","C",2014,25
197,"Pascopyrum_smithii","HYS",21,7,"chr","C",2014,10
197,"Pascopyrum_smithii","CHY",12,4,"con","C",2014,25
197,"Pascopyrum_smithii","CHY",18,6,"con","A",2013,8
197,"Pascopyrum_smithii","CHY",27,9,"int","A",2016,14
197,"Pascopyrum_smithii","CHY",8,3,"con","A",2012,9
197,"Pascopyrum_smithii","HYS",26,9,"con","C",2017,8
197,"Pascopyrum_smithii","HYS",1,1,"chr","B",2018,3
197,"Pascopyrum_smithii","CHY",15,5,"chr","D",2015,18
197,"Pascopyrum_smithii","HYS",20,7,"con","D",2012,32
197,"Pascopyrum_smithii","HYS",18,6,"chr","C",2018,15
197,"Pascopyrum_smithii","CHY",2,1,"chr","B",2018,6
197,"Pascopyrum_smithii","HYS",21,7,"chr","B",2019,22
197,"Pascopyrum_smithii","CHY",18,6,"con","D",2017,25
197,"Pascopyrum_smithii","CHY",22,8,"chr","D",2012,22
197,"Pascopyrum_smithii","CHY",3,1,"con","A",2019,1
197,"Pascopyrum_smithii","CHY",24,8,"int","B",2015,40
197,"Pascopyrum_smithii","CHY",27,9,"int","A",2021,10
197,"Pascopyrum_smithii","SGS",1,1,"con","B",2015,0
197,"Pascopyrum_smithii","HYS",9,3,"int","A",2014,2
197,"Pascopyrum_smithii","CHY",6,2,"int","D",2014,25
197,"Pascopyrum_smithii","CHY",20,7,"chr","D",2021,6
197,"Pascopyrum_smithii","HYS",15,5,"con","B",2020,50
197,"Pascopyrum_smithii","HYS",15,5,"con","B",2017,24
197,"Pascopyrum_smithii","CHY",22,8,"chr","A",2018,25
197,"Pascopyrum_smithii","CHY",11,4,"int","B",2018,9
197,"Pascopyrum_smithii","HYS",4,2,"int","D",2017,22
197,"Pascopyrum_smithii","CHY",28,10,"int","B",2014,25
197,"Pascopyrum_smithii","HYS",20,7,"con","C",2015,4
197,"Pascopyrum_smithii","HYS",3,1,"con","B",2018,4
197,"Pascopyrum_smithii","HYS",14,5,"int","C",2019,27
197,"Pascopyrum_smithii","HYS",27,9,"chr","B",2016,68
197,"Pascopyrum_smithii","HYS",11,4,"int","A",2012,33
197,"Pascopyrum_smithii","CHY",4,2,"chr","D",2014,30
197,"Pascopyrum_smithii","HYS",29,10,"con","D",2013,35
197,"Pascopyrum_smithii","HYS",12,4,"chr","A",2015,7
197,"Pascopyrum_smithii","CHY",7,3,"int","D",2020,24
197,"Pascopyrum_smithii","CHY",25,9,"chr","A",2014,36
197,"Pascopyrum_smithii","CHY",8,3,"con","B",2015,25
197,"Pascopyrum_smithii","CHY",17,6,"chr","D",2021,22
197,"Pascopyrum_smithii","CHY",23,8,"con","D",2017,9
197,"Pascopyrum_smithii","CHY",12,4,"con","C",2020,4
197,"Pascopyrum_smithii","HYS",12,4,"chr","A",2012,33
197,"Pascopyrum_smithii","HYS",19,7,"int","A",2012,9
197,"Pascopyrum_smithii","HYS",5,2,"chr","B",2016,25
197,"Pascopyrum_smithii","CHY",3,1,"con","D",2012,15
197,"Pascopyrum_smithii","HYS",25,9,"int","C",2012,45
197,"Pascopyrum_smithii","HYS",5,2,"chr","A",2012,15
197,"Pascopyrum_smithii","CHY",9,3,"chr","B",2012,12
197,"Pascopyrum_smithii","HYS",4,2,"int","A",2021,3
197,"Pascopyrum_smithii","CHY",17,6,"chr","D",2016,20
197,"Pascopyrum_smithii","CHY",25,9,"chr","B",2016,38
197,"Pascopyrum_smithii","HYS",25,9,"int","C",2018,17
197,"Pascopyrum_smithii","HYS",25,9,"int","D",2013,55
197,"Pascopyrum_smithii","CHY",3,1,"con","A",2021,2
197,"Pascopyrum_smithii","CHY",18,6,"con","D",2012,30
197,"Pascopyrum_smithii","CHY",12,4,"con","C",2019,5
197,"Pascopyrum_smithii","HYS",2,1,"int","C",2018,10
197,"Pascopyrum_smithii","CHY",21,7,"con","A",2012,19
197,"Pascopyrum_smithii","CHY",27,9,"int","B",2021,10
197,"Pascopyrum_smithii","CHY",15,5,"chr","B",2018,4
197,"Pascopyrum_smithii","HYS",18,6,"chr","C",2014,3
197,"Pascopyrum_smithii","CHY",6,2,"int","C",2016,39
197,"Pascopyrum_smithii","HYS",24,8,"int","D",2021,50
197,"Pascopyrum_smithii","HYS",24,8,"int","A",2017,7
197,"Pascopyrum_smithii","CHY",6,2,"int","C",2021,18
197,"Pascopyrum_smithii","CHY",6,2,"int","C",2020,8
197,"Pascopyrum_smithii","CHY",22,8,"chr","D",2017,30
197,"Pascopyrum_smithii","CHY",3,1,"con","B",2012,6
197,"Pascopyrum_smithii","HYS",6,2,"con","D",2016,9
197,"Pascopyrum_smithii","CHY",10,4,"chr","C",2014,16
197,"Pascopyrum_smithii","CHY",5,2,"con","D",2017,15
197,"Pascopyrum_smithii","HYS",11,4,"int","A",2013,50
197,"Pascopyrum_smithii","HYS",3,1,"con","C",2013,70
197,"Pascopyrum_smithii","SGS",10,4,"con","C",2014,0
197,"Pascopyrum_smithii","CHY",30,10,"chr","D",2014,45
197,"Pascopyrum_smithii","HYS",24,8,"int","B",2021,45
197,"Pascopyrum_smithii","HYS",28,10,"chr","B",2021,2
197,"Pascopyrum_smithii","CHY",11,4,"int","D",2014,20
197,"Pascopyrum_smithii","HYS",3,1,"con","D",2013,50
197,"Pascopyrum_smithii","SGS",10,4,"con","D",2012,8
197,"Pascopyrum_smithii","CHY",7,3,"int","D",2017,30
197,"Pascopyrum_smithii","CHY",24,8,"int","D",2016,24
197,"Pascopyrum_smithii","CHY",19,7,"int","D",2019,18
197,"Pascopyrum_smithii","CHY",30,10,"chr","D",2015,85
197,"Pascopyrum_smithii","CHY",26,9,"con","C",2021,28
197,"Pascopyrum_smithii","HYS",20,7,"con","B",2016,4
197,"Pascopyrum_smithii","HYS",7,3,"con","D",2015,5
197,"Pascopyrum_smithii","SGS",1,1,"con","A",2015,0
197,"Pascopyrum_smithii","HYS",6,2,"con","D",2015,2
197,"Pascopyrum_smithii","HYS",26,9,"con","D",2020,1
197,"Pascopyrum_smithii","HYS",6,2,"con","C",2021,1
197,"Pascopyrum_smithii","HYS",24,8,"int","C",2016,26
197,"Pascopyrum_smithii","HYS",30,10,"int","C",2014,2
197,"Pascopyrum_smithii","CHY",22,8,"chr","B",2016,35
197,"Pascopyrum_smithii","HYS",15,5,"con","D",2015,11
197,"Pascopyrum_smithii","HYS",3,1,"con","A",2015,6
197,"Pascopyrum_smithii","CHY",29,10,"con","B",2016,45
197,"Pascopyrum_smithii","HYS",4,2,"int","B",2018,9
197,"Pascopyrum_smithii","CHY",16,6,"int","A",2016,45
197,"Pascopyrum_smithii","CHY",23,8,"con","A",2018,17
197,"Pascopyrum_smithii","HYS",27,9,"chr","A",2013,60
197,"Pascopyrum_smithii","HYS",24,8,"int","C",2017,30
197,"Pascopyrum_smithii","HYS",24,8,"int","C",2018,24
197,"Pascopyrum_smithii","CHY",2,1,"chr","D",2014,30
197,"Pascopyrum_smithii","CHY",29,10,"con","B",2013,6
197,"Pascopyrum_smithii","HYS",22,8,"con","A",2021,45
197,"Pascopyrum_smithii","SGS",1,1,"con","C",2013,0
197,"Pascopyrum_smithii","HYS",25,9,"int","A",2017,30
197,"Pascopyrum_smithii","CHY",8,3,"con","D",2014,15
197,"Pascopyrum_smithii","CHY",4,2,"chr","C",2013,15
197,"Pascopyrum_smithii","HYS",11,4,"int","D",2020,1
197,"Pascopyrum_smithii","CHY",28,10,"int","B",2018,10
197,"Pascopyrum_smithii","HYS",23,8,"chr","A",2012,64
197,"Pascopyrum_smithii","HYS",7,3,"con","B",2018,3
197,"Pascopyrum_smithii","CHY",3,1,"con","A",2016,24
197,"Pascopyrum_smithii","HYS",19,7,"int","C",2021,1
197,"Pascopyrum_smithii","HYS",12,4,"chr","D",2016,13
197,"Pascopyrum_smithii","HYS",16,6,"int","C",2014,5
197,"Pascopyrum_smithii","CHY",26,9,"con","D",2016,56
197,"Pascopyrum_smithii","HYS",23,8,"chr","C",2012,55
197,"Pascopyrum_smithii","CHY",22,8,"chr","C",2013,8
197,"Pascopyrum_smithii","HYS",30,10,"int","B",2019,12
197,"Pascopyrum_smithii","HYS",23,8,"chr","B",2021,15
197,"Pascopyrum_smithii","HYS",2,1,"int","A",2020,5
197,"Pascopyrum_smithii","HYS",13,5,"chr","A",2015,3
197,"Pascopyrum_smithii","CHY",16,6,"int","D",2021,8
197,"Pascopyrum_smithii","CHY",26,9,"con","A",2018,6
197,"Pascopyrum_smithii","HYS",1,1,"chr","D",2012,27
197,"Pascopyrum_smithii","CHY",16,6,"int","B",2017,19
197,"Pascopyrum_smithii","CHY",17,6,"chr","B",2014,27
197,"Pascopyrum_smithii","HYS",10,4,"con","C",2014,3
197,"Pascopyrum_smithii","HYS",8,3,"chr","A",2013,25
